STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2018,,146.29,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2019,,156.30,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2020,,167.66,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2021,,194.58,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2022,,231.64,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2023,,254.37,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2024,,279.11,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2025,,306.54,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2016,,132.28,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2017,,139.70,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2018,,149.56,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2019,,164.69,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2020,,188.56,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2021,,214.81,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2022,,235.33,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2023,,213.98,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2024,,202.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LU,Luxembourg,2025,,206.03,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2016,,135.03,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2017,,146.87,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2018,,160.92,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2019,,175.33,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2020,,181.42,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2021,,201.18,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2022,,229.01,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2023,,237.57,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2024,,247.55,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LV,Latvia,2025,,266.69,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2016,,115.84,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2017,,121.96,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2018,,129.01,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2019,,136.92,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2020,,141.55,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2021,,148.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2022,,158.67,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2023,,168.53,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2024,,179.89,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",MT,Malta,2025,,190.54,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2016,,94.45,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2017,,102.09,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2018,,111.60,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2019,,119.65,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2020,,129.24,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2021,,147.96,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2022,,167.61,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2023,,164.39,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2024,,177.84,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NL,Netherlands,2025,,192.93,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2016,,142.39,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2017,,150.13,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2018,,152.48,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2019,,158.62,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2020,,166.45,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2021,,181.69,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2022,,192.32,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2023,,194.85,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2024,,201.83,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",NO,Norway,2025,,213.38,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2016,,96.45,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2017,,100.16,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2018,,106.75,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2019,,116.01,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2020,,128.17,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2021,,139.92,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2022,,156.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2023,,170.23,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2024,,195.72,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PL,Poland,2025,,205.28,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2016,,99.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2017,,109.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2018,,120.19,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2019,,132.16,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2020,,143.75,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2021,,157.27,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2022,,177.14,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2023,,191.66,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2024,,209.06,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",PT,Portugal,2025,,245.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2016,,88.63,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2017,,93.99,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2018,,99.23,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2019,,102.63,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2020,,107.44,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2021,,112.17,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2022,,120.21,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2023,,124.17,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2024,,130.40,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",RO,Romania,2025,,137.87,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2016,,146.34,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2017,,156.06,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2018,,154.60,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2019,,158.44,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2020,,165.09,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2021,,181.79,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2022,,188.27,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2023,,178.54,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2024,,178.51,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SE,Sweden,2025,,180.37,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2016,,88.10,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2017,,95.38,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2018,,103.71,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2019,,110.65,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2020,,115.75,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2021,,129.11,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2022,,148.16,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2023,,158.88,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2024,,170.86,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SI,Slovenia,2025,,178.23,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2016,,109.91,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2017,,116.34,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2018,,125.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2019,,136.41,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2020,,149.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2021,,158.95,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2022,,180.73,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2023,,180.40,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2024,,187.19,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",SK,Slovakia,2025,,210.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2016,,197.46,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2017,,218.81,,d,definition differs (see metadata),,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",TR,Türkiye,2018,,235.94,,d,definition differs (see metadata),,
